,title,rating,pick_or_not,byline,headline,pub_date,open_date
1152,Bobbi Jene,,0,KEN JAWOROWSKI,Review: The Documentary ‘Bobbi Jene’ Finds a Dancer in Flux,2017-09-21,
1153,The LEGO Ninjago Movie,PG,0,A.O. SCOTT,Review: ‘The Lego Ninjago Movie’ Sticks to the Instruction Manual,2017-09-20,2017-09-22
1154,Kingsman: The Golden Circle,R,0,JEANNETTE CATSOULIS,"Review: In ‘Kingsman: The Golden Circle,’ the Natty Spies Are Back",2017-09-20,2017-09-22
1155,Woodshock,R,0,JEANNETTE CATSOULIS,Review: Grieving Among the Redwoods in a Pretty but Dull ‘Woodshock’,2017-09-19,2017-09-22
1156,"Hissein Habré, une tragédie tchadienne",,0,BEN KENIGSBERG,"Review: ‘Hissein Habré, a Chadian Tragedy’ Shows the Victims of a Dictator",2017-09-19,
1157,Thirst Street,,0,TEO BUGBEE,Review: ‘Thirst Street’ Hollows Out Hollywood Obsession,2017-09-19,
1158,Rat Film,,1,JEANNETTE CATSOULIS,"Review: In ‘Rat Film,’ a City of Rodents and Racial Oppression",2017-09-14,
1159,Woodpeckers,,1,ANDY WEBSTER,"Review: ‘Woodpeckers,’ a Tale of Love and Agonizing Penal Confinement",2017-09-14,
1160,Brad's Status,R,0,A.O. SCOTT,Review: Ben Stiller Is a Dad With a Bruised Ego in ‘Brad’s Status’,2017-09-14,2017-09-15
1161,American Assassin,R,0,A.O. SCOTT,"Review: Hey, Jack Reacher and Jason Bourne. Room for One More?",2017-09-14,2017-09-15
1162,Wetlands,,0,ANDY WEBSTER,"Review: ‘Wetlands,’ an Excursion to Noir on the Jersey Shore",2017-09-14,0000-00-00
1163,In Search of Fellini,R,0,MONICA CASTILLO,Review: Love of Il Maestro Drives ‘In Search of Fellini’,2017-09-14,2017-09-15
1164,Manolo: The Boy Who Made Shoes for Lizards,,0,JON CARAMANICA,Review: Watch Manolo Blahnik Make Famous Friends — and Shoes,2017-09-14,2017-09-15
1165,Strong Island,,0,KEN JAWOROWSKI,Review: ‘Strong Island’ Explores a Killing and Its Aftermath,2017-09-14,2017-09-15
1166,Alina,,0,BEN KENIGSBERG,"Review: ‘Alina’ Is the Work of an Indie Film Veteran, New at Directing",2017-09-14,2017-09-15
1167,The Wilde Wedding,R,0,JEANNETTE CATSOULIS,Review: Fifth Time’s Not the Charm in This ‘Wilde Wedding’,2017-09-14,0000-00-00
1168,Indivisible,,1,JEANNETTE CATSOULIS,Review: What Happens When Conjoined Sisters Have Divergent Desires?,2017-09-13,
1169,The Future Perfect,,1,GLENN KENNY,Review: ‘The Future Perfect’ Gives Voice to a Newcomer in Argentina,2017-09-13,
1170,First They Killed My Father: A Daughter of Cambodia Remembers,,0,BEN KENIGSBERG,"Review: In Angelina Jolie’s New Movie, a Child’s-Eye View of War",2017-09-13,2017-09-15
1171,Mother!,R,0,A.O. SCOTT,"Review: ‘Mother!’ Is a Divine Comedy, Dressed as a Psychological Thriller",2017-09-13,2017-09-15
1172,Ex Libris: New York Public Library,,1,MANOHLA DARGIS,Review: We the (Library-Card Carrying) People of ‘Ex Libris’,2017-09-12,
1173,Dayveon,,0,BEN KENIGSBERG,"Review: In ‘Dayveon,’ Wading Into Gang Life in Arkansas",2017-09-12,
1174,Wrestling Jerusalem,,0,KEN JAWOROWSKI,"Review: In ‘Wrestling Jerusalem,’ One Man Gives Voice to Many",2017-09-12,2016-04-01
1175,Trophy,,1,JEANNETTE CATSOULIS,"Review: For the Wild Things in ‘Trophy,’ Life Has a Price",2017-09-07,2017-09-08
1176,The Unknown Girl,,1,A.O. SCOTT,Review: The Hard Road of Decency in ‘The Unknown Girl’,2017-09-07,2017-08-25
1177,Nobody's Watching,,1,GLENN KENNY,"Review: ‘Nobody’s Watching,’ an Actor’s Immigration and Alienation",2017-09-07,2017-09-08
1178,Company Town,,0,BEN KENIGSBERG,Review: All Is Not Well in ‘Company Town’,2017-09-07,2017-09-08
1179,The Challenge,,0,A.O. SCOTT,Review: Falcons and Falconers in the Desert of Qatar,2017-09-07,
1180,School Life,PG-13,0,BEN KENIGSBERG,"Review: In ‘School Life,’ Teachers Who Make All the Difference",2017-09-07,2017-09-08
1181,Boris Without Béatrice,,0,BEN KENIGSBERG,Review: ‘Boris Without Beatrice’ Offers Modernity Laced With Mythology,2017-09-07,
1182,The Limehouse Golem,,0,JEANNETTE CATSOULIS,"Review: In ‘The Limehouse Golem,’ <strong></strong>Bawdy Limericks and Bloody Corpses",2017-09-07,2017-09-08
1183,Rememory,PG-13,0,JEANNETTE CATSOULIS,"Review: In ‘Rememory,’ the Machine Knows What You Did",2017-09-07,2017-08-24
1184,Fallen,PG-13,0,TEO BUGBEE,"Review: In ‘Fallen,’ Girl Meets Angel Boy (Eternity Looms)",2017-09-07,0000-00-00
1185,True to the Game,R,0,TEO BUGBEE,Review: The Crime Drama ‘True to the Game’ Lacks Finesse,2017-09-07,
1186,Year by the Sea,Not Rated,0,GLENN KENNY,Review: ‘Year by the Sea’ in Search of Answers to Life’s Riddles,2017-09-07,2017-09-08
1187,Rebel in the Rye,PG-13,0,GLENN KENNY,Review: ‘Rebel in the Rye’ Looks at the Creation of Salinger’s Classic,2017-09-07,2017-09-15
1188,The Good Catholic,PG-13,0,MONICA CASTILLO,Review: No Right Way to Keep the Faith in ‘The Good Catholic’,2017-09-07,2017-09-08
1189,Home Again,PG-13,0,MANOHLA DARGIS,"Review: In ‘Home Again,’ an Imitation of Life (and Mom)",2017-09-06,2017-09-08
1190,It,R,0,A.O. SCOTT,Review: ‘It’ Brings Back Stephen King’s Killer Clown,2017-09-06,2017-09-08
1191,Spettacolo,,0,MANOHLA DARGIS,"Review: In ‘Spettacolo,’ a Tuscan Town Where All the World’s a Stage",2017-09-05,2017-09-06
1192,White Sun,,0,BEN KENIGSBERG,"Review: In ‘White Sun,’ Troubles Arise in a Nepalese Village",2017-09-05,
1193,Tulip Fever,R,0,BEN KENIGSBERG,Review: ‘Tulip Fever’ Delivers a Wilted Period Piece,2017-09-01,2017-09-01
1194,Kill Me Please,,1,JEANNETTE CATSOULIS,"Review: ‘Kill Me Please,’ a Summer of Murder and Teenage Kicks",2017-08-31,2017-09-01
1195,Do It Like An Hombre,R,0,MONICA CASTILLO,Review: ‘Hazlo Como Hombre’ Mistakes Manhood for Intolerance,2017-08-31,2017-09-01
1196,Free in Deed,,0,MANOHLA DARGIS,Review: Faith Found and Lost in ‘Free in Deed’,2017-08-31,
1197,Viceroy's House,,0,BEN KENIGSBERG,"Review: In ‘Viceroy’s House,’ the Birthing Pains of Two Nations",2017-08-31,2017-09-01
1198,The Layover,R,0,BEN KENIGSBERG,"Review: Fighting Dirty, Over a Man, in ‘The Layover’",2017-08-31,2017-08-03
1199,I Do... Until I Don't,R,0,JEANNETTE CATSOULIS,"Review: In ‘I Do ... Until I Don’t,’ Love and Loathing in Florida",2017-08-31,2017-09-01
1200,Unlocked,R,0,GLENN KENNY,"Review: ‘Unlocked,’ a New Spy Thriller, Same as the Old Spy Thrillers",2017-08-31,2017-09-01
1201,Jesus,,0,GLENN KENNY,"Review: In ‘Jesús,’ a Delinquent Teenager in Trouble Too Deep to Handle",2017-08-31,2017-09-01
1202,Dolores,,0,KEN JAWOROWSKI,Review: Workers Have a Friend in the Determined ‘Dolores’,2017-08-31,
1203,The Teacher,Not Rated,0,BEN KENIGSBERG,"Review: ‘The Teacher,’ a Classroom Satire on Political Corruption",2017-08-29,2017-08-30
1204,Birth of the Dragon,PG-13,0,GLENN KENNY,"Review: In ‘Birth of the Dragon,’ Young Bruce Lee Meets a Master",2017-08-25,2017-08-25
1205,Beach Rats,R,1,BEN KENIGSBERG,"Review: In ‘Beach Rats,’ Life and Sexuality in Limbo",2017-08-24,2017-08-25
1206,The Villainess,,0,TEO BUGBEE,Review: ‘The Villainess’ Reveals a Sadist’s Eye for Action,2017-08-24,2017-08-25
1207,La vida inmoral de la pareja ideal,R,0,MONICA CASTILLO,Review: ‘Tales of an Immoral Couple’: Love Means Having to Grow Up,2017-08-24,
1208,Gook,Not Rated,0,BEN KENIGSBERG,"Review: In ‘Gook,’ Bonds Strengthen as Racial Tensions Build",2017-08-24,
1209,England Is Mine,,0,JEANNETTE CATSOULIS,"Review: ‘England Is Mine,’ a Portrait of Morrissey’s Early Years",2017-08-24,2017-08-25
1210,Bushwick,,0,A.O. SCOTT,Review: A Civil War Erupts in ‘Bushwick’,2017-08-24,2017-08-25
1211,Death Note,,0,JEANNETTE CATSOULIS,"Review: In ‘Death Note,’ When Danger Calls, Reach for a Notebook",2017-08-24,2017-08-25
1212,Lemon,,0,BEN KENIGSBERG,"Review: True to Its Title, This ‘Lemon’ Is Far From Peachy",2017-08-23,2017-08-18
1213,Leap!,PG,0,KEN JAWOROWSKI,Review: Two Animated Orphans Make Their Way to Paris in ‘Leap!’,2017-08-23,2017-08-25
1214,Clash,,0,GLENN KENNY,Review: A Police Truck in Egypt Brimming With Anger and Pain in ‘Clash’,2017-08-22,
1215,Polina,,0,GLENN KENNY,"Review: In ‘Polina,’ a Ballerina Rebels and Goes Her Own Way",2017-08-22,
1216,Marjorie Prime,,1,GLENN KENNY,Review: ‘Marjorie Prime’ and Jon Hamm: Ceaselessly Into the Past,2017-08-17,
1217,Whitney: Can I Be Me,,0,BEN KENIGSBERG,"Review: A Whitney Houston Documentary, Dutifully Respectful",2017-08-17,
1218,Crown Heights,R,0,A.O. SCOTT,"Review: In ‘Crown Heights,’ Justice Delayed and Denied",2017-08-17,2017-08-18
1219,Shot Caller,R,0,BEN KENIGSBERG,"Review: In ‘Shot Caller,’ Prison Hardens Nikolaj Coster-Waldau’s Character",2017-08-17,
1220,6 Days,R,0,BEN KENIGSBERG,Review: A Hostage Standoff Unfolds in ‘6 Days’,2017-08-17,2017-08-18
1221,Sidemen: Long Road to Glory,,0,JEANNETTE CATSOULIS,"Review: Once Simply ‘Sidemen,’ Now They’re the Stars",2017-08-17,2017-08-18
1222,Walk with Me,,0,JEANNETTE CATSOULIS,"Review: ‘Walk With Me,’ an Invitation From Thich Nhat Hanh",2017-08-17,0000-00-00
1223,Patti Cake$,R,0,A.O. SCOTT,"Review: ‘Patti Cake$,’ a Classic Striver’s Tale With a Hip-Hop Beat",2017-08-17,2017-08-18
1224,California Typewriter,,0,JEANNETTE CATSOULIS,"Review: ‘California Typewriter’: Preserving the Past, Key by Key",2017-08-17,2017-08-18
1225,Logan Lucky,PG-13,1,A.O. SCOTT,Review: ‘Logan Lucky’: Steven Soderbergh and His Motley Band of Thieves,2017-08-16,2017-08-18
1226,"Liza, Liza, Skies Are Grey",,0,BEN KENIGSBERG,"Review: ‘Liza, Liza, Skies Are Grey’ Seems Out of Step With Its Period",2017-08-16,2017-02-02
1227,The Queen of Spain,,0,ANDY WEBSTER,Review: Penélope Cruz Is Luminous in ‘The Queen of Spain’,2017-08-16,2017-08-18
1228,The Hitman's Bodyguard,R,0,A.O. SCOTT,"Review: ‘The Hitman’s Bodyguard,’ With Samuel L. Jackson",2017-08-16,2017-08-18
1229,The Wound,,1,GLENN KENNY,Review: Boys Become Men in the Unsettling ‘The Wound’,2017-08-15,
1230,The Nut Job 2,PG,0,MONICA CASTILLO,Review: ‘The Nut Job 2’ Squirrels Away the Laughs for Itself,2017-08-11,2017-08-11
1231,The Farthest,,1,ANDY WEBSTER,Review: A True-Life Journey Into Interstellar Space in ‘The Farthest’,2017-08-10,2017-08-11
1232,Nocturama,,0,A.O. SCOTT,"Review: In ‘Nocturama,’ Bored, Beautiful Terrorists With a Taste for Luxury Brands",2017-08-10,2017-08-11
1233,The Only Living Boy in New York,R,0,JEANNETTE CATSOULIS,Review: ‘The Only Living Boy in New York’ Rejects Dad’s Money but Not His Mistress,2017-08-10,2017-08-11
1234,Annabelle: Creation,R,0,JEANNETTE CATSOULIS,"Review: In ‘Annabelle: Creation,’ Orphans Are Child’s Play for a Doll",2017-08-10,2017-08-11
1235,The Trip to Spain,,0,JEANNETTE CATSOULIS,"Review: In ‘The Trip to Spain,’ Everything Tastes Stale",2017-08-10,2017-08-11
1236,Planetarium,,0,BEN KENIGSBERG,"Review: In ‘Planetarium,’ Natalie Portman as a Medium in 1930s Paris",2017-08-10,2017-08-11
1237,Whose Streets?,R,0,GLENN KENNY,"Review: Anatomy of Ferguson, From a Shooting to Activism",2017-08-10,2017-08-11
1238,Good Time,R,0,A.O. SCOTT,"Review: A ‘Good Time,’ if in Name Only",2017-08-10,2017-08-11
1239,Ingrid Goes West,R,0,BEN KENIGSBERG,"Review: ‘Ingrid Goes West,’ and Social Media Is Her Road Map",2017-08-10,2017-08-11
1240,A Taxi Driver,,0,ANDY WEBSTER,Review: ‘A Taxi Driver’ Honors a Humble Hero in South Korea,2017-08-10,2017-08-11
1241,The Nile Hilton Incident,Not Rated,0,KEN JAWOROWSKI,Review: ‘The Nile Hilton Incident’ Puts the Noir in Cairo,2017-08-10,
1242,In This Corner of the World,PG-13,0,TEO BUGBEE,Review: ‘In This Corner of the World’ Casts a Soft Eye on Wartime Japan,2017-08-10,
1243,Pilgrimage,,0,KEN JAWOROWSKI,"Review: In the Ireland of ‘Pilgrimage,’ Grays, Not Greens, and Death",2017-08-10,2017-08-11
1244,The Glass Castle,PG-13,0,A.O. SCOTT,Review: Woody Harrelson as a Wild and Crazy Dad in ‘The Glass Castle’,2017-08-10,2017-08-11
1245,Machines,,0,BEN KENIGSBERG,Review: ‘Machines’ Casts Unflinching Eye on Indian Poverty,2017-08-08,
1246,After Love,,0,GLENN KENNY,Review: Staying Together ‘After Love’ and Regretting Every Moment,2017-08-08,2017-08-09
1247,Wind River,R,1,GLENN KENNY,Review: Murder Mystery on the Reservation in ‘Wind River’,2017-08-03,2017-08-04
1248,Columbus,,1,BEN KENIGSBERG,Review: Modernism’s Promise and an Auspicious Feature Debut in ‘Columbus’,2017-08-03,2017-08-04
1249,This Time Tomorrow,,0,BEN KENIGSBERG,"Review: In ‘This Time Tomorrow,’ a Family Will Be Upended",2017-08-03,2017-08-04
1250,Fun Mom Dinner,R,0,NICOLE HERRINGTON,Review: ‘Fun Mom Dinner’ Means a Night Out Without the Kids,2017-08-03,2017-08-04
1251,4 Days in France,,0,GLENN KENNY,"Review: ‘4 Days in France,’ With a Little Help From Grindr",2017-08-03,2017-08-01
1252,Chronically Metropolitan,,0,KEN JAWOROWSKI,"Review: ‘Chronically Metropolitan,’ and Hopelessly Self-Indulgent",2017-08-03,2017-08-04
1253,Brave New Jersey,,0,MONICA CASTILLO,"Review: In ‘Brave New Jersey,’ a Martian Invasion That Wasn’t",2017-08-03,2017-08-04
1254,The Battleship Island,,0,ANDY WEBSTER,Review: ‘The Battleship Island’ Is a Violent War Spectacle,2017-08-03,
1255,Armed Response,R,0,ANDY WEBSTER,"Review: In ‘Armed Response,’ a Prison Has a Mind of Its Own",2017-08-03,2017-08-04
1256,Step,PG,0,GLENN KENNY,"Review: In ‘Step,’ Baltimore Teenagers on the Cusp of Womanhood",2017-08-03,2017-08-04
1257,The Dark Tower,PG-13,0,MANOHLA DARGIS,"Review: The Good, the Bad and the Stupid in ‘The Dark Tower’",2017-08-03,2017-08-04
1258,68 Kill,,0,KEN JAWOROWSKI,"Review: A Heist Goes Bad, and the Bloodletting Begins in ‘68 Kill’",2017-08-03,2017-08-04
1259,Kidnap,R,0,TEO BUGBEE,Review: Halle Berry’s ‘Kidnap’ Takes Maternal Revenge to the Road,2017-08-03,2017-08-04
